index,city,state,zipcode,address,loc_name,loc_number,url,promotion,latitude,longitude,is_open,closed_message,delivery_fee,delivery_time,review_count,review_rating,price_bucket,img1,img2,img3,img4,img5,scan_date,TID
849,Hoover,AL,35216,"485 Southland Drive, Hoover, AL 35216",Bojangles (485 Southland Drive),427f2d00-52b0-4b97-b20b-8777ecf454e4,https://www.ubereats.com/store/bojangles-485-southland-drive/427f2d00-52b0-4b97-b20b-8777ecf454e4,,33.4099055,-86.8076804,False,Available in 52 min,,,24.0,4.5,$,https://d1ralsognjng37.cloudfront.net/e8c0f96a-5fb4-4322-b0d1-5e0ea6b93fe3.jpeg,https://d1ralsognjng37.cloudfront.net/09f8856c-f6e7-4bd9-930d-86b1b57e28b5.jpeg,https://d1ralsognjng37.cloudfront.net/82ab4ac9-dd12-4222-97c9-3b40079e2fce.jpeg,https://d1ralsognjng37.cloudfront.net/cd7be905-41f5-4357-9af1-b97da6d455bb.jpeg,https://d1ralsognjng37.cloudfront.net/c2612af7-f055-43cb-b3d2-72ebd40936e5.jpeg,2022-11-09 18:03:43,850
850,Bessemer,AL,35022,"4977 Promenade Parkway , Suite 121, Bessemer, AL 35022",McAlister's Deli (4977 Promenade Parkway Suite 121),20b9ca9c-7a57-42bb-9399-cc6b7693117a,https://www.ubereats.com/store/mcalisters-deli-4977-promenade-parkway-suite-121/20b9ca9c-7a57-42bb-9399-cc6b7693117a,,33.3346613,-86.9944218,False,Available at 10:00 AM,,,30.0,4.3,$,https://d1ralsognjng37.cloudfront.net/d86ad6b1-6287-48bb-b804-96bab0363e70.jpeg,https://d1ralsognjng37.cloudfront.net/6a52b520-45a7-4c80-bc1c-06d6ef122e88.jpeg,https://d1ralsognjng37.cloudfront.net/09951918-92c2-4443-b0f8-7a5735200883.jpeg,https://d1ralsognjng37.cloudfront.net/8aa33005-033c-4c25-a1e1-2d287fc0dc2d.jpeg,https://d1ralsognjng37.cloudfront.net/25c90498-265b-401a-b7a1-4023627418d3.jpeg,2022-11-09 18:03:43,851
851,Birmingham,AL,35243,"250 Summit Blvd, Birmingham, AL 35243",Urban Cookhouse (Summit Blvd),248b715b-1ea7-48b7-a41e-055e745f41c1,https://www.ubereats.com/store/urban-cookhouse-summit-blvd/248b715b-1ea7-48b7-a41e-055e745f41c1,,33.4495719,-86.7308215,False,Available at 10:00 AM,,,26.0,4.8,,https://d1ralsognjng37.cloudfront.net/bb8b77f8-d22e-4c1b-8dc7-d20bf6a4d4f5.jpeg,https://d1ralsognjng37.cloudfront.net/ae07a73f-e382-4962-b63e-014dcc388dc5.jpeg,https://d1ralsognjng37.cloudfront.net/acbffd5a-5dab-427f-9fcb-5518927f8a8e.jpeg,https://d1ralsognjng37.cloudfront.net/ad9f6444-8acc-45ef-ae12-ff3f3f4ad3ed.jpeg,https://d1ralsognjng37.cloudfront.net/cf57cd63-522b-4e4c-9a96-0353606a7bda.jpeg,2022-11-09 18:03:43,852
852,Birmingham,AL,35205,"1024 20th Street South Unit 101, Birmingham, AL 35205",The Imperial Indian,0a4a930a-ab36-41ff-8ab9-bc778ba74c25,https://www.ubereats.com/store/the-imperial-indian/0a4a930a-ab36-41ff-8ab9-bc778ba74c25,"Spend $20, Save $5",33.5009,-86.7969,False,Available at 11:00 AM,,,,,,https://d1ralsognjng37.cloudfront.net/50e0c320-f31d-4bfc-a285-fe015baebb38.jpeg,https://d1ralsognjng37.cloudfront.net/3f91d76e-542b-4d69-8461-5dafb53a3538.jpeg,https://d1ralsognjng37.cloudfront.net/7935bda7-9677-4126-bd5a-9c4429c4aab7.jpeg,https://d1ralsognjng37.cloudfront.net/30d1c360-2718-44f5-84de-32f5e693526c.jpeg,https://d1ralsognjng37.cloudfront.net/bee95b79-d597-44ed-8022-7e63bf46048b.jpeg,2022-11-09 18:03:43,853
853,Birmingham,AL,35243,"3660 Grandview Parkway, Birmingham, AL 35243",Larray's Loaded Mac - 3660 Grandview Parkway,c6a94d5b-ce90-5e4e-91fe-73a9e673d4b5,https://www.ubereats.com/store/larrays-loaded-mac-3660-grandview-parkway/c6a94d5b-ce90-5e4e-91fe-73a9e673d4b5,,33.4327,-86.72524,False,Available at 4:00 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/6b028315-44a4-415a-97f1-c0225e5c1ebb.jpeg,https://d1ralsognjng37.cloudfront.net/34ecac91-0339-45b2-85e3-985200e08eb8.jpeg,https://d1ralsognjng37.cloudfront.net/7fcbea1d-4798-41f1-80c2-4de2fd0367c1.jpeg,https://d1ralsognjng37.cloudfront.net/142cb84a-d760-469f-8e6e-37ea9bda7689.jpeg,https://d1ralsognjng37.cloudfront.net/04f48aa6-187c-4da2-b9a4-f6969dbf1953.jpeg,2022-11-09 18:03:43,854
854,Hoover,AL,35226,"1960 Braddock Dr., Hoover, AL 35226",Marco’s Pizza (1960 Braddock Dr.),a26c1daa-79b6-409f-b5fb-a84ae9eb21d2,https://www.ubereats.com/store/marcos-pizza-1960-braddock-dr/a26c1daa-79b6-409f-b5fb-a84ae9eb21d2,,33.4031078,-86.8083905,False,Available at 11:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/66dffeda-f5f7-4d65-8482-ec3109924bbe.jpeg,https://d1ralsognjng37.cloudfront.net/a44963e0-3bfd-486f-b3a0-d2eb733e6cbd.jpeg,https://d1ralsognjng37.cloudfront.net/15195b92-3b14-4a4d-bbd3-109be4757e3c.jpeg,https://d1ralsognjng37.cloudfront.net/8062342a-ab27-4d24-9fd1-3a8353ba7088.jpeg,https://d1ralsognjng37.cloudfront.net/23450964-6cc4-4fe0-8da2-538c7f5214ed.jpeg,2022-11-09 18:03:43,855
855,Birmingham,AL,35204,"1159 Bankhead Highway West, Birmingham, AL 35204",KJs restaurant bar and grill,2a4809a1-9c2f-4543-8e04-fdc1ea4b17fc,https://www.ubereats.com/store/kjs-restaurant-bar-and-grill/2a4809a1-9c2f-4543-8e04-fdc1ea4b17fc,,33.53219,-86.85583,True,,2.49,40–55 min,,,,https://d1ralsognjng37.cloudfront.net/b0ea97d4-d1b4-46d6-a61e-54a32dfc0fd4.webp,https://d1ralsognjng37.cloudfront.net/7f4a2b19-7259-4fec-8554-302827e5bebd.webp,https://d1ralsognjng37.cloudfront.net/5c5318f3-e122-478a-800b-006051be3bb6.webp,https://d1ralsognjng37.cloudfront.net/e57efdc3-dd0b-45c3-a1f0-0bb2925ba999.webp,https://d1ralsognjng37.cloudfront.net/e4dfd751-3df7-4bf3-8194-f091323e98da.webp,2022-11-09 18:03:43,856
856,Vestavia Hills,AL,35243,"2531 Rocky Ridge Rd, Vestavia Hills, AL 35243",Los Rancheros Mexican Grill,e3c22e0e-2ec3-4523-ab9f-9c6a676fc019,https://www.ubereats.com/store/los-rancheros-mexican-grill/e3c22e0e-2ec3-4523-ab9f-9c6a676fc019,,33.42624,-86.77221,False,Opens at 12:00 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/9121771f-27c0-46aa-bf83-a68694959eeb.jpeg,https://d1ralsognjng37.cloudfront.net/832e59e7-58df-43c1-bcc2-da5147063739.jpeg,https://d1ralsognjng37.cloudfront.net/0d167d0b-1e05-414f-bea1-21915f838164.jpeg,https://d1ralsognjng37.cloudfront.net/d467bfa3-24e2-4284-8c4d-808df89a4480.jpeg,https://d1ralsognjng37.cloudfront.net/c7a4a646-01d6-4e18-ac59-777c1c0ff424.jpeg,2022-11-09 18:03:43,857
857,BIRMINGHAM,AL,35233,"2733 8th Ave, BIRMINGHAM, AL 35233",McDonald's® (2733 8TH AVE),9f488e30-3860-4615-8644-25cdc0717c09,https://www.ubereats.com/store/mcdonalds-2733-8th-ave/9f488e30-3860-4615-8644-25cdc0717c09,,33.5096652,-86.7877117,False,Opens at 6:00 AM,,,68.0,4.2,$,https://tb-static.uber.com/prod/image-proc/processed_images/8220e2123e968808ef4e4908d59f7200/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8220e2123e968808ef4e4908d59f7200/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8220e2123e968808ef4e4908d59f7200/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8220e2123e968808ef4e4908d59f7200/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/8220e2123e968808ef4e4908d59f7200/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,858
858,Homewood,AL,35209,"2907 Central Ave, Homewood, AL 35209",Homewood Bagel Company,c242fa5f-2f6c-4904-a23c-fa76058e3612,https://www.ubereats.com/store/homewood-bagel-company/c242fa5f-2f6c-4904-a23c-fa76058e3612,,33.4781784,-86.7956295,False,Opens at 6:30 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/c6b86370-6a4f-4b2b-8ca6-cec481176440.jpeg,https://d1ralsognjng37.cloudfront.net/df02eb8d-8675-41b4-a2a0-0a4daffcbad0.jpeg,https://d1ralsognjng37.cloudfront.net/b84e8ac8-d12d-42f8-8ce2-5d90f4557d2c.jpeg,https://d1ralsognjng37.cloudfront.net/d302e0bb-8fc2-49fd-a419-fb433d814ebb.jpeg,https://d1ralsognjng37.cloudfront.net/d59937f4-bcd5-4293-ba38-14eb108a79f4.jpeg,2022-11-09 18:03:43,859
859,Mountain Brook,AL,35223,"2737 Highway 280, Mountain Brook, AL 35223",Moe's Southwest Grill (2737 Highway 280),55264f18-db50-4835-adcb-c821cf5e87c8,https://www.ubereats.com/store/moes-southwest-grill-2737-highway-280/55264f18-db50-4835-adcb-c821cf5e87c8,,33.4799906,-86.7734699,False,Opens at 10:45 AM,,,20.0,4.7,$,,,,,,2022-11-09 18:03:43,860
860,Birmingham,AL,35242,"4673 Highway 280, Birmingham, AL 35242",Salvatore's Pizza & Pasta,466e64eb-5caa-4ee0-81bc-b396e90e0891,https://www.ubereats.com/store/salvatores-pizza-&-pasta/466e64eb-5caa-4ee0-81bc-b396e90e0891,,33.42464,-86.70144,False,Opens at 11:00 AM,,,32.0,4.4,$,https://d1ralsognjng37.cloudfront.net/66f69669-4d04-4d5f-9601-606fa82c212a.webp,https://d1ralsognjng37.cloudfront.net/09755d42-89ed-4f23-a9f7-319e1b227c8f.webp,https://d1ralsognjng37.cloudfront.net/6b2ea3a2-136f-474c-893d-d5d97cb43f0b.webp,https://d1ralsognjng37.cloudfront.net/d4f162ec-0f7d-4d9e-825b-45dbb9849d59.webp,https://d1ralsognjng37.cloudfront.net/a626099f-28f2-48bd-b5cc-837cd9806448.webp,2022-11-09 18:03:43,861
861,Birmingham,AL,35209,"384 Palisades Blvd, Birmingham, AL 35209",Dairy Queen Grill & Chill (384 Palisades Blvd),d94f55db-469c-479a-a831-1a9aaa45b8ce,https://www.ubereats.com/store/dairy-queen-grill-&-chill-384-palisades-blvd/d94f55db-469c-479a-a831-1a9aaa45b8ce,,33.4685266,-86.8199348,False,Opens at 10:00 AM,,,33.0,4.5,$,https://d1ralsognjng37.cloudfront.net/aadd6b1b-e8f5-4403-af36-142b5e15ba90.jpeg,https://d1ralsognjng37.cloudfront.net/db903cd6-ffa3-49fe-9261-d55526c46b59.jpeg,https://d1ralsognjng37.cloudfront.net/9d8917bf-1639-49ce-ac70-b5f9696bc137.jpeg,https://d1ralsognjng37.cloudfront.net/1aaa6375-9b04-4a2f-b3c0-ca8463f17750.jpeg,https://d1ralsognjng37.cloudfront.net/9d5bd179-0f28-4a0e-a647-9a19f8606f12.jpeg,2022-11-09 18:03:43,862
862,Birmingham,AL,35205,"1429 11th Avenue South, Birmingham, AL 35205",Papa Johns (1429 11Th Avenue South),2eb66360-9da3-4d33-98e5-bcbdc49e29b5,https://www.ubereats.com/store/papa-johns-1429-11th-avenue-south/2eb66360-9da3-4d33-98e5-bcbdc49e29b5,"Spend $25, Save $5",33.496737,-86.803975,False,Opens at 10:00 AM,,,86.0,4.2,$,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,863
863,Birmingham,AL,35223,"2727 Highway 280, Birmingham, AL 35223",Wendy's  (2727 Highway 280),9fcf15a4-8cb4-48c6-a34e-41c0c7bdd679,https://www.ubereats.com/store/wendys-2727-highway-280/9fcf15a4-8cb4-48c6-a34e-41c0c7bdd679,,33.4807112,-86.7744839,False,Opens at 6:30 AM,,,17.0,4.5,$,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/c63d052b73170f4d672bf961e731467a/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,864
864,Homewood,AL,35209,"2701 18th Street South, Homewood, AL 35209",Rodney Scott's BBQ Homewood,20dd3641-0900-56b7-a3d1-9a60407d84fe,https://www.ubereats.com/store/rodney-scotts-bbq-homewood/20dd3641-0900-56b7-a3d1-9a60407d84fe,,33.48294,-86.79133,False,Opens at 11:00 AM,,,49.0,4.6,$,https://d1ralsognjng37.cloudfront.net/0734f486-4a68-47f4-a86a-5eb7f6ce4a0c.jpeg,https://d1ralsognjng37.cloudfront.net/111c0e81-65e7-4f7d-b60e-c407e2b9e3fb.jpeg,https://d1ralsognjng37.cloudfront.net/ed24c413-6279-43d1-b125-c7964845b139.jpeg,https://d1ralsognjng37.cloudfront.net/cf532a99-b139-44b7-815a-37031561a241.jpeg,https://d1ralsognjng37.cloudfront.net/b46ef7b6-5f08-4745-8465-1c5640fd1ad5.jpeg,2022-11-09 18:03:43,865
865,Birmingham,AL,35210,"1530 Montclair Rd, Birmingham, AL 35210",Milo's Hamburgers,1fcc0fd8-7ebd-42cd-a7b1-a4a0460a09b0,https://www.ubereats.com/store/milos-hamburgers/1fcc0fd8-7ebd-42cd-a7b1-a4a0460a09b0,,33.52446,-86.72545,False,Opens at 11:00 AM,,,28.0,4.4,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1524593640997-w2880-ea.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1524593640997-w240-89.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1524593640997-w550-9e.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1524593640997-w640-4a.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1524593640997-w750-9a.jpg,2022-11-09 18:03:43,866
866,Birmingham,AL,35242,"5243 Highway 280, Birmingham, AL 35242",Ruby Sunshine (Brook Highland),2c36fb4c-6136-4e5e-998f-1a6a1bbce0a2,https://www.ubereats.com/store/ruby-sunshine-brook-highland/2c36fb4c-6136-4e5e-998f-1a6a1bbce0a2,,33.41921,-86.68116,False,Opens at 7:30 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/4bd99d1577837d9f5861db00a6d5a7b1/c73ecc27d2a9eaa735b1ee95304ba588.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/4bd99d1577837d9f5861db00a6d5a7b1/445a4b2618e10f7db95d4f17a85b117d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/4bd99d1577837d9f5861db00a6d5a7b1/1651207c9cb2a7942b37b3f3e4a0b899.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/4bd99d1577837d9f5861db00a6d5a7b1/1153e79d90aa7e9dd2351e1aa8dc4e16.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/4bd99d1577837d9f5861db00a6d5a7b1/820883a48567670acbd720bc76391291.jpeg,2022-11-09 18:03:43,867
867,Birmingham,AL,35233,"2700 University Blvd, Birmingham, AL 35233",Burger King (2700 University Blvd),24a92778-b63e-4329-ada6-585af0eab0b4,https://www.ubereats.com/store/burger-king-2700-university-blvd/24a92778-b63e-4329-ada6-585af0eab0b4,,33.5097331,-86.7893633,False,Opens at 6:30 AM,,,11.0,4.9,$,https://d1ralsognjng37.cloudfront.net/d52d204e-68fb-41f8-b708-6d508a6b1fa2.jpeg,https://d1ralsognjng37.cloudfront.net/e73722bf-2532-47ab-bc45-c6ad22f36a39.jpeg,https://d1ralsognjng37.cloudfront.net/04096ea9-2654-4630-97f9-4444d4cfb70c.jpeg,https://d1ralsognjng37.cloudfront.net/c55a4c9e-7e50-4142-8e16-92f420aecdbe.jpeg,https://d1ralsognjng37.cloudfront.net/dfcf4682-1d34-4925-8cca-42f445e13769.jpeg,2022-11-09 18:03:43,868
868,Birmingham,AL,35243,"14 Perimeter Park Street, Birmingham, AL 35243",Saltgrass (14 Perimeter Park Street),b183e4af-c16e-4536-8d4b-a9e304c7a9e9,https://www.ubereats.com/store/saltgrass-14-perimeter-park-street/b183e4af-c16e-4536-8d4b-a9e304c7a9e9,,33.4359535,-86.7216822,False,Opens at 10:45 AM,,,27.0,4.6,$,https://d1ralsognjng37.cloudfront.net/8ea36bfe-f70b-4d70-bc1b-a5123a39771b.jpeg,https://d1ralsognjng37.cloudfront.net/42fbd816-a86e-4fdc-a192-9cdc916dba63.jpeg,https://d1ralsognjng37.cloudfront.net/8adfabe1-5e79-4376-b1c2-54d1a908509c.jpeg,https://d1ralsognjng37.cloudfront.net/1254e5fe-98e9-4e1b-8585-1bacf1d5a1f3.jpeg,https://d1ralsognjng37.cloudfront.net/d8243f2b-d62f-438b-8b21-1289fbfa70e1.jpeg,2022-11-09 18:03:43,869
869,Birmingham,AL,35213,"225 Country Club Park, Birmingham, AL 35213",Zoe's Kitchen (225 Country Club Park),57a24cb0-7d45-478a-9477-880adc99ac29,https://www.ubereats.com/store/zoes-kitchen-225-country-club-park/57a24cb0-7d45-478a-9477-880adc99ac29,,33.5023903,-86.7577013,False,Available at 11:00 AM,,,38.0,4.9,$$,,,,,,2022-11-09 18:03:43,870
870,Birmingham,AL,35210,"1540 Montclair Road, Birmingham, AL 35210",El Cazador,0e4a4556-3ef5-4fe7-a650-1a7b879ca193,https://www.ubereats.com/store/el-cazador/0e4a4556-3ef5-4fe7-a650-1a7b879ca193,,33.52472,-86.72481,False,Opens at 11:30 AM,,,17.0,4.8,$$,https://d1ralsognjng37.cloudfront.net/0a2c8af1-dd00-4d54-b96a-b8cd6bc53557,https://d1ralsognjng37.cloudfront.net/5f41d20b-a212-4407-88f4-49475253692c,https://d1ralsognjng37.cloudfront.net/1d8ad641-ce6a-4a11-975e-f50a7f3335d7,https://d1ralsognjng37.cloudfront.net/5e23ff2f-1626-46f2-9727-32c917f790a5,https://d1ralsognjng37.cloudfront.net/47948291-9d64-4f64-b064-4a583c71523b,2022-11-09 18:03:43,871
871,Birmingham,AL,35209,"2902 18th St S, Birmingham, AL 35209",Johnnys Restaurant (2902 18th St S),1b6242e6-fff7-43ea-be9c-2a56a8b84298,https://www.ubereats.com/store/johnnys-restaurant-2902-18th-st-s/1b6242e6-fff7-43ea-be9c-2a56a8b84298,,33.4788,-86.79199,False,Opens at 11:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1522075445507-w2880-92.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1522075445507-w240-2a.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1522075445507-w750-1a.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1522075445507-w550-97.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1522075445507-w640-b2.jpg,2022-11-09 18:03:43,872
872,Birmingham,AL,35233,"514 16th Street South, Birmingham, AL 35233",Captain D's (514 16th Street South),2a994ff2-ad5c-4f6d-abd6-92e8b65a18db,https://www.ubereats.com/store/captain-ds-514-16th-street-south/2a994ff2-ad5c-4f6d-abd6-92e8b65a18db,,33.505089,-86.80703,False,Opens at 10:15 AM,,,30.0,4.5,$,https://duyt4h9nfnj50.cloudfront.net/resized/1535059060666-w2880-b1.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1535059060666-w240-d5.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1535059060666-w750-3a.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1535059060666-w640-59.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1535059060666-w550-59.jpg,2022-11-09 18:03:43,873
873,Birmingham,AL,35242,"5363 U.S. 280 Ste B100, Birmingham, AL 35242",Little Donkey Mexican Restaurant | Greystone,20c2bfad-4aed-5d92-be64-428d1c6687b0,https://www.ubereats.com/store/little-donkey-mexican-restaurant-|-greystone/20c2bfad-4aed-5d92-be64-428d1c6687b0,,33.41942,-86.67403,False,Opens at 11:00 AM,,,13.0,4.5,$,https://d1ralsognjng37.cloudfront.net/5df1adf5-87b4-4d86-935b-5fa02522f2ff.jpeg,https://d1ralsognjng37.cloudfront.net/d3a88cec-61fe-4082-bc14-2e3b733298cb.jpeg,https://d1ralsognjng37.cloudfront.net/4dec7d32-8e62-4b80-b3c2-7cd01d031599.jpeg,https://d1ralsognjng37.cloudfront.net/d44cd23c-4db4-4ec4-bf7b-bc313ed42081.jpeg,https://d1ralsognjng37.cloudfront.net/7f8966a2-c27e-4d1f-a4ec-588db36601c0.jpeg,2022-11-09 18:03:43,874
874,Birmingham,AL,35203,"207a 20th St N, Birmingham, AL 35203",Trattoria Centrale,7e5e2368-ab5c-4e24-9a8d-5c65071a2f70,https://www.ubereats.com/store/trattoria-centrale/7e5e2368-ab5c-4e24-9a8d-5c65071a2f70,,33.51575,-86.8062878,False,Opens at 11:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/280abb042518ebe4279f4a69411e77d5-w2880-c1.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/280abb042518ebe4279f4a69411e77d5-w240-0f.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/280abb042518ebe4279f4a69411e77d5-w750-a0.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/280abb042518ebe4279f4a69411e77d5-w550-82.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/280abb042518ebe4279f4a69411e77d5-w640-1a.jpg,2022-11-09 18:03:43,875
875,Birmingham,AL,35203,"323 20th St N, Birmingham, AL 35203",Jimmy John's (323 20th St N),e0fffa15-d1f0-55bd-91a2-d6dd4931af2b,https://www.ubereats.com/store/jimmy-johns-323-20th-st-n/e0fffa15-d1f0-55bd-91a2-d6dd4931af2b,"Spend $15, Save $3",33.51717,-86.80715,False,Opens at 10:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/a06f6128-5d54-4fb7-8e6a-488d9074f9d3.jpeg,https://d1ralsognjng37.cloudfront.net/dc60f473-9b4b-4a48-a183-87a40274bde5.jpeg,https://d1ralsognjng37.cloudfront.net/2b5027ab-2f8e-4a04-8240-2aa9a48150cc.jpeg,https://d1ralsognjng37.cloudfront.net/50e4b94f-aed7-431e-ae25-f39b01e410da.jpeg,https://d1ralsognjng37.cloudfront.net/1d53fdab-4ef9-4a84-bac3-d50ddcad294e.jpeg,2022-11-09 18:03:43,876
876,Birmingham,AL,35209,"341 Palisades Boulevard, Birmingham, AL 35209",Guthrie's of Homewood,b4ea28f9-9aba-499e-8308-441ff3eddc55,https://www.ubereats.com/store/guthries-of-homewood/b4ea28f9-9aba-499e-8308-441ff3eddc55,,33.4681,-86.8192,False,Opens at 11:00 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w2880-2b.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w240-28.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w550-86.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w640-80.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w750-f3.jpg,2022-11-09 18:03:43,877
877,Birmingham,AL,35233,"731 29th St S, Birmingham, AL 35233",Moe's Original Bar B Que (731 29th St S),0bfaa962-788e-43c9-9458-988336a533fd,https://www.ubereats.com/store/moes-original-bar-b-que-731-29th-st-s/0bfaa962-788e-43c9-9458-988336a533fd,,33.511157,-86.7863207,False,Opens at 11:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/3c1f1911-3a92-467c-881f-1823f873be00,https://d1ralsognjng37.cloudfront.net/b021e892-a3fb-4722-8a91-f6cbcc67531f,https://d1ralsognjng37.cloudfront.net/9c0fd9eb-4d85-4bae-90cd-3b29c9cfefa3,https://d1ralsognjng37.cloudfront.net/768bb47b-68a0-4906-97b0-76130d7110bd,https://d1ralsognjng37.cloudfront.net/98e45ab3-546c-4234-93c8-ff096db89ce6,2022-11-09 18:03:43,878
878,Birmingham,AL,35242,"4647 Hwy. 280 S, Birmingham, AL 35242",Pasqually's Pizza & Wings P707 (4647 Hwy. 280 S),8bfd3d98-f5d6-4b48-a6cb-00c171a5278c,https://www.ubereats.com/store/pasquallys-pizza-&-wings-p707-4647-hwy-280-s/8bfd3d98-f5d6-4b48-a6cb-00c171a5278c,,33.42622,-86.7019,False,Opens at 11:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/6388a94c-46b3-4080-9786-7b65653a2d79.jpeg,https://d1ralsognjng37.cloudfront.net/51e1d539-91b3-421a-a61a-416e27efeb02.jpeg,https://d1ralsognjng37.cloudfront.net/48f78a4a-8f63-4270-9352-37d4f16a632a.jpeg,https://d1ralsognjng37.cloudfront.net/bad06cc7-0b92-4a13-b7bc-00cbe133ffdc.jpeg,https://d1ralsognjng37.cloudfront.net/352ac2b1-157b-4131-89d1-417ff9adb655.jpeg,2022-11-09 18:03:43,879
879,Vestavia Hills,AL,35243,"3160 Cahaba Heights Rd, Vestavia Hills, AL 35243",The Fig Tree,6b6ac067-9534-4cb7-bed5-252f17819f12,https://www.ubereats.com/store/the-fig-tree/6b6ac067-9534-4cb7-bed5-252f17819f12,,33.4547576,-86.7337079,False,Opens at 5:30 PM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1539015430722-w2880-e9.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1539015430722-w240-5f.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1539015430722-w550-c4.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1539015430722-w640-ca.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1539015430722-w750-eb.jpg,2022-11-09 18:03:43,880
